,Rate,Review,Movie_name
171,10,The best war movie in all history,搶救雷恩大兵
172,10,A classic. My all-time favourite war film.,搶救雷恩大兵
173,10,A brutally realistic and emotionally powerful depiction of war,搶救雷恩大兵
174,10,Inhumanity brought to life to save humanity,搶救雷恩大兵
175,10,Spielberg's breathtaking and brutally realistic war epic!,搶救雷恩大兵
176,8,The Fate of Rebels,搶救雷恩大兵
177,9,It Felt Very Real,搶救雷恩大兵
178,5,Weak plot and uninspired characterisations betrays special effects and cinematography,搶救雷恩大兵
179,9,Thunder!,搶救雷恩大兵
180,9,THE war movie of the last 20 years,搶救雷恩大兵
181,6,another overrated spielberg film,搶救雷恩大兵
182,1,THIS MOVIE SUCKS!,搶救雷恩大兵
183,3,America is the best is the best is the best,搶救雷恩大兵
184,10,One of the greatest war movies ever made,搶救雷恩大兵
185,2,Simplistic Schlock for the Simple Minded,搶救雷恩大兵
186,8,Glorious and nightmarish.,搶救雷恩大兵
187,10,One of the Best War Films Ever Made!,搶救雷恩大兵
188,10,Masterpiece in Two Acts,搶救雷恩大兵
189,9,World War II Never Looked So Visceral.,搶救雷恩大兵
190,10,"Saving Private Ryan"": A Brutal and Emotional War Film That Shocks and Inspires",搶救雷恩大兵
191,5,The Mission Is The Man!,搶救雷恩大兵
192,1,Hopeless,搶救雷恩大兵
193,10,A Work of Art,搶救雷恩大兵
194,9,Immersive,搶救雷恩大兵
195,10,The war movie to end all war movies.,搶救雷恩大兵
196,8,"Not the best war film ever made, but perhaps the most realistic.",搶救雷恩大兵
197,6,Many elements of greatness don't necessarily make a great movie ...,搶救雷恩大兵
198,8,Powerful War Story.,搶救雷恩大兵
199,8,"Technically amazing, but the story is just okay",搶救雷恩大兵
