,Rate,Review,Movie_name
71,7,Fast-paced creative animation,蜘蛛人：新宇宙
72,10,Already nominated for a Golden Globe for Best Picture Animation,蜘蛛人：新宇宙
73,6,Overrated,蜘蛛人：新宇宙
74,10,One of the biggest movie of the year,蜘蛛人：新宇宙
75,10,AMAZING!!!,蜘蛛人：新宇宙
76,10,Best Spider-Man movie by far!!!,蜘蛛人：新宇宙
77,10,The Spider-Man Movie Sony Needed,蜘蛛人：新宇宙
78,9,Spidey-sense very common in this radioactive spin on the web-slinger,蜘蛛人：新宇宙
79,10,Best spider man movie to date and a nice tribute to Stan Lee !,蜘蛛人：新宇宙
80,10,"Long live the Spider-Verse, just outstanding.",蜘蛛人：新宇宙
81,10,PROBABLY THE BEST SPIDER-MAN MOVIE EVER,蜘蛛人：新宇宙
82,10,Kingpin is the swolest.,蜘蛛人：新宇宙
83,10,Wow,蜘蛛人：新宇宙
84,1,An Honest Review,蜘蛛人：新宇宙
85,6,Spider-Man: Into the Spider-Verse,蜘蛛人：新宇宙
86,6,Split Personality,蜘蛛人：新宇宙
87,6,A franchise on drugs,蜘蛛人：新宇宙
88,4,Spider-Man Not Special Anymore,蜘蛛人：新宇宙
89,10,Simply spectacular!,蜘蛛人：新宇宙
90,5,Disappointing,蜘蛛人：新宇宙
91,6,"Fun watch pretty much, even it misses real emotion and significant depth",蜘蛛人：新宇宙
92,9,Amazing!,蜘蛛人：新宇宙
93,10,"Excellent movie, the movie is make in the same way as the chronicles of Narnia and Monsters INC.",蜘蛛人：新宇宙
94,10,Best super hero movie of 2018,蜘蛛人：新宇宙
95,10,The best movie of the year and best Spider-Man film,蜘蛛人：新宇宙
96,4,WTF?,蜘蛛人：新宇宙
97,6,Overrated,蜘蛛人：新宇宙
98,9,"Into The Spider Verse isn't just the best Spider-Man movie that nobody asked for - it's one of the best Spider-Man movies ever made, period.",蜘蛛人：新宇宙
99,10,They proved me wrong,蜘蛛人：新宇宙
100,10,I was really impressed,蜘蛛人：新宇宙
101,10,Spidey always find a way to get back up...!!!,蜘蛛人：新宇宙
102,10,This different approach of animation is simply mind blowing,蜘蛛人：新宇宙
103,10,Wow!,蜘蛛人：新宇宙
104,10,"GO WATHC IT, YOU WILL LOVE IT",蜘蛛人：新宇宙
105,7,Mediocre story with creative visuals,蜘蛛人：新宇宙
106,10,The Best Superhero Film Of All Time!,蜘蛛人：新宇宙
107,2,Not really feeling it,蜘蛛人：新宇宙
108,4,not for me -- direction and color gave me a headache,蜘蛛人：新宇宙
109,6,It was alright,蜘蛛人：新宇宙
110,5,"Gripping, But Preachy About Identity Politics",蜘蛛人：新宇宙
111,10,Best spider-man movie and you can't change my mind,蜘蛛人：新宇宙
112,10,Blockbuster Entertainment!,蜘蛛人：新宇宙
113,9,"Sony Is Making Their Comeback With Marvel, Using Venom and Spider-Verse",蜘蛛人：新宇宙
114,9,The Best Spiderman Venture in Years,蜘蛛人：新宇宙
115,10,"No, it's not over-hyped, it is that good.",蜘蛛人：新宇宙
116,10,Into the Spider-Verse: Take a Leap of Faith,蜘蛛人：新宇宙
117,5,Meandering and cringe at times,蜘蛛人：新宇宙
118,9,Smiles from home.,蜘蛛人：新宇宙
119,10,The Best Spider-Man Movie Ever Made: and Sony's All-Time Best Animation!,蜘蛛人：新宇宙
120,9,An amazing and mind-blowing animated movie.,蜘蛛人：新宇宙
121,10,An animation masterpiece,蜘蛛人：新宇宙
122,4,Insufferable main character,蜘蛛人：新宇宙
123,10,JUST GO SEE IT.,蜘蛛人：新宇宙
124,10,The coolest Spiderman Ever!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,蜘蛛人：新宇宙
125,10,Best Spider-Man movie of all time!!,蜘蛛人：新宇宙
126,8,We are all Spider-man,蜘蛛人：新宇宙
127,5,Just plain silly,蜘蛛人：新宇宙
128,10,Spider-Man meets The Lego Movie,蜘蛛人：新宇宙
129,10,The best Spider-Man movie yet!,蜘蛛人：新宇宙
130,10,As good as any movie I've ever seen.,蜘蛛人：新宇宙
131,6,A Disney Spider-Man that's a little too silly in too many parts for me.,蜘蛛人：新宇宙
132,6,"Good, average",蜘蛛人：新宇宙
133,10,We need a sequel!!,蜘蛛人：新宇宙
134,10,One of the best animated releases this year.,蜘蛛人：新宇宙
135,10,Best Spiderman movie.,蜘蛛人：新宇宙
136,10,Spider-Man: Into the Spider-Verse - Cinema with CJ Review,蜘蛛人：新宇宙
137,6,How many IMDB accounts does the animation department have?,蜘蛛人：新宇宙
138,10,Extraordinary!,蜘蛛人：新宇宙
139,10,Best spiderman film yet!,蜘蛛人：新宇宙
140,5,Highly overrated,蜘蛛人：新宇宙
141,10,Amazing,蜘蛛人：新宇宙
142,5,Not Really My Style,蜘蛛人：新宇宙
143,5,Good efects. Totally Overrated,蜘蛛人：新宇宙
144,10,THE BEST ANIMATED FILM OF 2018 & THE BEST SPIDEY MOVIE,蜘蛛人：新宇宙
145,10,Best movie of 2018 hands down,蜘蛛人：新宇宙
146,5,"Spider thing-in to a multi-verse of Dismaland ""He can be invisable if he is black""",蜘蛛人：新宇宙
147,10,"Simply Amazing IMAX 3D, Art and imagination!",蜘蛛人：新宇宙
148,9,"""There is only one Spider-Man, and I'm it""... Stupendously great fun",蜘蛛人：新宇宙
149,10,WOW!!,蜘蛛人：新宇宙
150,10,An entertaing breath of fresh air from beginning to end,蜘蛛人：新宇宙
151,4,Amazing visuals. Spectacularly ponderous storytelling,蜘蛛人：新宇宙
152,10,"Mediocre Spider-Man film, outstanding animation",蜘蛛人：新宇宙
153,1,"So, this was all the hyper hype? Really?",蜘蛛人：新宇宙
154,5,As in Sunflower wasn't annoying already,蜘蛛人：新宇宙
155,10,Animation at its best👏🏼👏🏼👏🏼,蜘蛛人：新宇宙
156,7,"Nicholas Cage is in the movie, and he doesn't ruin it? WAAAAAA?",蜘蛛人：新宇宙
157,9,I was a skeptic,蜘蛛人：新宇宙
158,6,"Aesthetically Impressive, but Nothing More Than Another Origin Story",蜘蛛人：新宇宙
159,9,Best Spiderman movie yet hands down!,蜘蛛人：新宇宙
160,10,Exactly what fans anticipated from a spider-man movie,蜘蛛人：新宇宙
161,8,"Yup, definitely a game changer movie.",蜘蛛人：新宇宙
162,9,The Best Spiderman Movie Ever,蜘蛛人：新宇宙
163,10,Incredible movie,蜘蛛人：新宇宙
164,10,"My expectations were high for this film, it managed to exceed them.",蜘蛛人：新宇宙
165,5,Did we all watch the same film here???,蜘蛛人：新宇宙
166,10,Speechless!!!!,蜘蛛人：新宇宙
167,1,"Just awful, a meandering mess led by an unlikable Miles Morales",蜘蛛人：新宇宙
168,10,THE BEST SPIDERMAN FILM EVER!,蜘蛛人：新宇宙
169,10,Incredible!!!,蜘蛛人：新宇宙
170,10,Wow,蜘蛛人：新宇宙
171,9,This was a wonderful surprise!,蜘蛛人：新宇宙
172,6,Nicely animated but totally overhyped,蜘蛛人：新宇宙
173,9,Amazing animation and a spectacular story; pretty much the ultimate Spider-Man picture.,蜘蛛人：新宇宙
174,10,"Perfect, hits all the right buttons.",蜘蛛人：新宇宙
175,9,A movie for movie lovers,蜘蛛人：新宇宙
176,5,Not So Much To Say,蜘蛛人：新宇宙
177,5,"Story was okay, but not a fan of the main character",蜘蛛人：新宇宙
178,9,Easily my favorite of the animated superhero movies I've seen,蜘蛛人：新宇宙
179,10,I give it 10/10 only because the highest score is 10,蜘蛛人：新宇宙
180,10,One of the most creative and original movies I've seen,蜘蛛人：新宇宙
181,10,All I ever wanted,蜘蛛人：新宇宙
182,6,"Good start, but then...",蜘蛛人：新宇宙
183,7,Too Much Action,蜘蛛人：新宇宙
184,10,Perfect movie for everybody,蜘蛛人：新宇宙
185,5,Over-Hyped,蜘蛛人：新宇宙
186,10,The Spider-Man Sony got right!,蜘蛛人：新宇宙
187,10,A very comical/artistic movie,蜘蛛人：新宇宙
188,10,One Of The Best Marvel Films!,蜘蛛人：新宇宙
189,4,Spider's nest,蜘蛛人：新宇宙
190,9,Finally pushing Spiderman boundries,蜘蛛人：新宇宙
191,10,Nuff Said...,蜘蛛人：新宇宙
192,10,"A film for all peoples, except the Epileptic",蜘蛛人：新宇宙
193,6,Ugh - Bendis,蜘蛛人：新宇宙
194,10,My favorite Spider-Man movie of all time,蜘蛛人：新宇宙
195,10,Wow,蜘蛛人：新宇宙
196,9,Superb animated movie,蜘蛛人：新宇宙
197,9,Spellbinding,蜘蛛人：新宇宙
198,5,Certainly Overhyped and Not Great but Also Not Trash,蜘蛛人：新宇宙
199,6,Great Animation but too hectic,蜘蛛人：新宇宙
